ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd
8582,1973.0,2011-08-19,0.0,45882.0,8525.0,1.0,1.0,4.0,6
8583,1972.0,1986-12-01,0.0,33921.0,500.0,2.0,2.0,2.0,3
8584,1984.0,2010-08-31,0.0,23344.0,3812.0,2.0,2.0,4.0,3
8585,1980.0,2002-05-27,0.0,37512.0,8379.0,2.0,2.0,3.0,3
8586,1986.0,2006-09-26,0.0,13848.0,26519.0,2.0,1.0,2.0,3
8587,1991.0,2009-11-12,0.0,27246.0,144.0,1.0,1.0,3.0,3
8588,1972.0,1997-08-24,1.0,19985.0,59649.0,2.0,1.0,4.0,3
8589,1983.0,2004-05-04,1.0,40815.0,500.0,2.0,3.0,2.0,3
8590,1970.0,2009-11-25,0.0,751556.0,55852.0,2.0,2.0,4.0,4
8591,1979.0,2013-12-28,1.0,41499.0,30373.0,1.0,2.0,4.0,3
8592,1983.0,2007-02-11,0.0,26354.0,814.0,1.0,1.0,4.0,3
8593,1976.0,2006-04-04,3.0,73966.0,1109.0,2.0,2.0,3.0,4
8594,1996.0,2017-05-27,0.0,14895.0,7134.0,2.0,2.0,3.0,9
8595,1987.0,2012-12-26,1.0,32077.0,500.0,1.0,3.0,2.0,3
8596,1978.0,2004-01-12,1.0,10271.0,129.0,1.0,3.0,3.0,3
8597,1981.0,2003-12-20,0.0,32498.0,500.0,1.0,3.0,4.0,3
8598,1965.0,1995-07-28,0.0,32564.0,26723.0,1.0,1.0,4.0,3
8599,1990.0,2011-03-02,1.0,17765.0,10533.0,2.0,2.0,4.0,3
8600,1988.0,2008-07-22,0.0,105.0,17527.0,2.0,2.0,2.0,3
8601,1990.0,2012-12-28,0.0,14265.0,1124.0,1.0,1.0,1.0,3
8602,1977.0,2011-05-02,2.0,174791.0,7491.0,1.0,2.0,4.0,3
8603,1983.0,2015-06-22,0.0,101822.0,500.0,1.0,3.0,4.0,3
8604,1974.0,2010-11-07,1.0,24093.0,15719.0,2.0,1.0,3.0,3
8605,1982.0,2000-01-31,0.0,45474.0,500.0,2.0,1.0,4.0,3
8606,1992.0,2018-01-11,0.0,14925.0,5272.0,2.0,1.0,4.0,3
8607,1981.0,2002-11-24,1.0,56262.0,500.0,1.0,2.0,2.0,3
8608,1986.0,2018-01-11,0.0,12059.0,8556.0,2.0,1.0,4.0,3
8609,1982.0,2004-04-21,0.0,36910.0,500.0,2.0,1.0,3.0,3
8610,1979.0,2003-09-13,0.0,83826.0,33675.0,1.0,1.0,4.0,3
8611,1964.0,2009-11-28,0.0,67087.0,9022.0,2.0,1.0,4.0,5
8612,1987.0,2003-10-24,0.0,26318.0,18683.0,2.0,1.0,4.0,3
8613,1989.0,2010-08-17,0.0,42242.0,12251.0,2.0,2.0,4.0,3
8614,1993.0,2010-10-19,0.0,19282.0,7577.0,1.0,1.0,4.0,3
8615,1970.0,2003-01-01,4.0,59862.0,8995.0,1.0,2.0,2.0,3
8616,1974.0,2004-01-12,0.0,184617.0,74027.0,1.0,1.0,4.0,4
8617,1980.0,2016-01-15,0.0,35062.0,18158.0,2.0,1.0,1.0,3
8618,1975.0,1999-01-24,1.0,36341.0,500.0,1.0,2.0,2.0,3
8619,1980.0,2018-01-11,3.0,39593.0,66275.0,2.0,2.0,4.0,1
8620,1982.0,2018-01-11,0.0,380179.0,8700.0,1.0,2.0,4.0,4
8621,1969.0,2005-09-22,0.0,33959.0,7974.0,1.0,4.0,3.0,3
8622,1983.0,2011-03-07,0.0,28865.0,5232.0,2.0,1.0,4.0,3
8623,1973.0,1997-04-16,0.0,23426.0,18952.0,2.0,1.0,2.0,3
8624,1967.0,2012-01-18,1.0,49938.0,500.0,1.0,2.0,1.0,7
8625,1975.0,2001-06-29,0.0,94704.0,500.0,1.0,1.0,5.0,3
8626,1982.0,2011-04-01,0.0,28808.0,500.0,2.0,1.0,4.0,3
8627,1971.0,2003-08-19,2.0,12719.0,3838.0,2.0,1.0,3.0,3
8628,1977.0,2016-04-18,0.0,22903.0,542.0,2.0,1.0,4.0,12
8629,1971.0,2010-03-17,0.0,53514.0,500.0,2.0,1.0,5.0,3
8630,1978.0,1998-03-18,0.0,48529.0,500.0,1.0,1.0,4.0,3
8631,1974.0,2011-08-03,0.0,185791.0,241334.0,1.0,1.0,4.0,3
8632,1961.0,2003-01-03,1.0,21584.0,500.0,1.0,2.0,4.0,3
8633,1981.0,2010-06-26,0.0,31745.0,1247.0,1.0,1.0,4.0,3
8634,1980.0,2011-12-21,0.0,41779.0,24792.0,2.0,1.0,4.0,3
8635,1981.0,2001-04-29,0.0,49049.0,500.0,2.0,1.0,4.0,3
8636,1992.0,2013-01-05,0.0,41980.0,500.0,2.0,1.0,2.0,3
8637,1971.0,1996-05-16,0.0,33877.0,6666.0,1.0,2.0,4.0,3
8638,1982.0,2009-01-07,0.0,17925.0,500.0,2.0,1.0,2.0,3
8639,1983.0,2011-04-19,3.0,8524.0,6158.0,2.0,2.0,3.0,3
8640,1981.0,2012-04-26,0.0,21047.0,7855.0,1.0,2.0,4.0,3
8641,1968.0,2011-06-17,3.0,9000.0,16968.0,1.0,2.0,4.0,3
8642,1965.0,2008-12-07,0.0,35081.0,500.0,2.0,1.0,4.0,2
8643,1996.0,2014-02-14,0.0,50561.0,6251.0,1.0,1.0,3.0,3
8644,1968.0,2009-03-24,0.0,42553.0,5132.0,1.0,2.0,2.0,3
8645,1983.0,2003-01-01,4.0,17289.0,500.0,2.0,2.0,2.0,3
8646,1983.0,2012-11-06,0.0,6306.0,255.0,2.0,2.0,3.0,3
8647,1979.0,2012-12-30,0.0,73123.0,9943.0,1.0,2.0,4.0,4
8648,1973.0,2010-08-03,1.0,35159.0,500.0,1.0,2.0,2.0,3
8649,1993.0,2015-04-04,0.0,15378.0,1549.0,1.0,1.0,3.0,4
8650,1996.0,2015-11-05,0.0,0.0,500.0,2.0,1.0,3.0,3
8651,1985.0,2008-04-28,0.0,36576.0,27443.0,2.0,4.0,4.0,3
8652,1983.0,2013-12-23,0.0,16738.0,28852.0,2.0,1.0,4.0,3
8653,1958.0,2004-12-11,0.0,62188.0,26057.0,1.0,4.0,1.0,4
8654,1975.0,2004-04-19,0.0,730622.0,211428.0,1.0,2.0,2.0,4
8655,1982.0,2018-01-11,0.0,17352.0,4773.0,2.0,2.0,4.0,1
8656,1985.0,2017-02-25,0.0,54739.0,500.0,1.0,2.0,4.0,3
8657,1982.0,2007-03-09,0.0,15694.0,7528.0,2.0,3.0,4.0,3
8658,1973.0,2015-01-08,5.0,46410.0,500.0,2.0,1.0,4.0,3
8659,1981.0,2003-06-08,3.0,16336.0,10136.0,2.0,1.0,4.0,3
8660,1969.0,2016-07-03,0.0,26342.0,3368.0,1.0,2.0,4.0,9
8661,1990.0,2008-03-28,0.0,46594.0,20708.0,1.0,2.0,4.0,3
8662,1980.0,2001-12-04,0.0,17165.0,2946.0,1.0,1.0,4.0,3
8663,1978.0,1999-10-02,0.0,86534.0,76859.0,1.0,1.0,5.0,3
8664,1985.0,2001-01-04,0.0,175955.0,24861.0,1.0,2.0,4.0,3
8665,1994.0,2011-01-12,0.0,17540.0,5017.0,2.0,2.0,3.0,3
8666,1981.0,2005-01-11,0.0,43212.0,20451.0,1.0,1.0,2.0,3
8667,1977.0,2001-07-28,0.0,37241.0,6940.0,1.0,1.0,4.0,3
8668,1986.0,2002-11-13,1.0,12800.0,23457.0,1.0,3.0,2.0,3
8669,1975.0,2009-02-15,0.0,40824.0,9652.0,2.0,4.0,4.0,9
8670,1984.0,2008-08-14,2.0,26260.0,500.0,2.0,1.0,4.0,3
8671,1989.0,2011-12-14,0.0,37708.0,27880.0,1.0,1.0,4.0,3
8672,1972.0,2015-04-03,0.0,22465.0,500.0,2.0,4.0,3.0,1
8673,1972.0,2006-06-27,0.0,10217.0,500.0,1.0,1.0,2.0,11
8674,1985.0,2008-02-12,0.0,16481.0,11025.0,2.0,1.0,2.0,3
8675,1993.0,2016-04-27,1.0,27272.0,6494.0,2.0,1.0,4.0,3
8676,1978.0,2016-09-17,0.0,29172.0,500.0,2.0,2.0,4.0,3
8677,1970.0,1998-12-21,1.0,28704.0,38670.0,1.0,2.0,4.0,3
8678,1958.0,2018-01-11,3.0,23604.0,297.0,2.0,2.0,4.0,1
8679,1994.0,2016-09-15,1.0,14662.0,500.0,2.0,1.0,4.0,3
8680,1975.0,2016-05-12,1.0,1296.0,500.0,1.0,1.0,4.0,3
8681,1968.0,2006-04-15,3.0,36967.0,28752.0,1.0,4.0,2.0,3
8682,1957.0,2015-08-20,0.0,20003.0,4850.0,2.0,4.0,4.0,3
8683,1994.0,2012-06-12,1.0,0.0,6573.0,2.0,2.0,4.0,3
8684,1993.0,2013-06-01,0.0,13889.0,500.0,2.0,1.0,4.0,3
8685,1976.0,1997-01-31,0.0,38049.0,10142.0,2.0,1.0,4.0,3
8686,1972.0,2010-01-12,0.0,9367.0,2707.0,1.0,4.0,2.0,3
8687,1981.0,2006-07-21,0.0,393154.0,500.0,1.0,2.0,4.0,4
8688,1978.0,2018-01-11,2.0,26307.0,26541.0,2.0,4.0,4.0,3
8689,1983.0,2009-01-28,0.0,26656.0,13221.0,2.0,4.0,3.0,3
8690,1989.0,2009-07-01,0.0,43391.0,7087.0,1.0,1.0,4.0,3
8691,1982.0,2012-02-22,0.0,32189.0,13213.0,2.0,2.0,3.0,3
8692,1993.0,2013-07-11,0.0,14607.0,500.0,1.0,1.0,4.0,3
8693,1995.0,2011-03-28,0.0,21907.0,9526.0,1.0,1.0,2.0,3
8694,1973.0,2009-12-14,2.0,19919.0,2387.0,1.0,1.0,4.0,3
8695,1971.0,2004-05-04,0.0,46112.0,23344.0,1.0,1.0,2.0,3
8696,1993.0,2012-09-04,0.0,34406.0,1361.0,2.0,4.0,4.0,5
8697,1976.0,2013-02-27,0.0,35208.0,6797.0,1.0,1.0,4.0,3
8698,1968.0,2006-03-02,0.0,14415.0,16308.0,1.0,4.0,4.0,3
8699,1975.0,2014-02-17,0.0,27977.0,500.0,1.0,1.0,4.0,11
8700,1971.0,2012-06-14,1.0,33043.0,31792.0,2.0,3.0,4.0,3
8701,1982.0,2006-02-15,0.0,17291.0,2517.0,2.0,3.0,4.0,3
8702,1982.0,2007-02-05,0.0,59562.0,500.0,2.0,2.0,4.0,3
8703,1988.0,2003-01-16,0.0,40045.0,36087.0,1.0,1.0,4.0,3
8704,1978.0,2017-04-10,0.0,46037.0,8007.0,2.0,3.0,4.0,3
8705,1985.0,2009-07-13,0.0,190089.0,73530.0,1.0,4.0,5.0,3
8706,1989.0,2006-01-06,0.0,11738.0,500.0,2.0,1.0,4.0,3
8707,1973.0,2002-03-20,0.0,31616.0,10174.0,2.0,1.0,5.0,3
8708,1993.0,2015-05-10,0.0,36765.0,205.0,2.0,1.0,1.0,3
8709,1974.0,2001-07-13,0.0,39801.0,21339.0,2.0,2.0,4.0,3
8710,1997.0,2006-01-06,0.0,49665.0,16839.0,2.0,1.0,4.0,3
8711,1970.0,2001-05-21,0.0,24388.0,1449.0,1.0,1.0,4.0,3
8712,1973.0,2007-11-09,0.0,47993.0,26062.0,2.0,1.0,4.0,3
8713,1975.0,2005-03-22,0.0,42170.0,51482.0,1.0,4.0,4.0,3
8714,1973.0,1990-09-28,2.0,41362.0,3663.0,2.0,3.0,4.0,3
8715,1993.0,2013-08-25,1.0,43244.0,8884.0,2.0,1.0,5.0,3
8716,1986.0,2010-07-07,0.0,56395.0,17494.0,1.0,2.0,4.0,3
8717,1981.0,2011-07-23,0.0,71029.0,500.0,1.0,1.0,4.0,12
8718,1967.0,2015-03-04,0.0,26741.0,500.0,2.0,1.0,5.0,1
8719,1985.0,2005-12-15,0.0,60314.0,15399.0,2.0,2.0,2.0,3
8720,1985.0,2012-02-13,1.0,12108.0,19599.0,2.0,4.0,4.0,3
8721,1968.0,1999-06-09,0.0,168834.0,18224.0,1.0,1.0,5.0,3
8722,1981.0,2004-06-01,0.0,41617.0,500.0,1.0,4.0,3.0,3
8723,1988.0,2011-12-21,0.0,6156.0,4839.0,1.0,1.0,4.0,3
8724,1983.0,2012-05-26,1.0,47256.0,500.0,1.0,1.0,4.0,3
8725,1962.0,2003-02-25,0.0,36837.0,123.0,2.0,4.0,2.0,3
8726,1979.0,1999-12-12,0.0,44150.0,500.0,2.0,2.0,4.0,3
8727,1980.0,2007-03-28,0.0,28199.0,500.0,1.0,2.0,3.0,3
8728,1974.0,2004-10-03,0.0,18142.0,11055.0,2.0,1.0,1.0,3
8729,1974.0,2018-01-11,1.0,10650.0,5965.0,2.0,2.0,3.0,3
8730,1970.0,2011-10-09,0.0,22240.0,18187.0,2.0,1.0,4.0,3
8731,1971.0,2001-12-03,0.0,13524.0,12482.0,1.0,1.0,4.0,3
8732,1979.0,2016-12-22,1.0,24371.0,10584.0,1.0,4.0,3.0,3
8733,1979.0,2015-11-23,0.0,41506.0,39427.0,2.0,2.0,5.0,3
8734,1983.0,2010-03-19,0.0,31241.0,500.0,2.0,2.0,3.0,3
8735,1982.0,1999-10-30,3.0,39031.0,500.0,2.0,2.0,4.0,3
8736,1987.0,2006-08-10,0.0,40782.0,1481.0,2.0,1.0,5.0,3
8737,1994.0,2012-03-08,0.0,36602.0,500.0,1.0,1.0,4.0,3
8738,1977.0,1999-04-09,0.0,50313.0,18932.0,1.0,1.0,4.0,7
8739,1980.0,2014-09-27,0.0,63805.0,500.0,1.0,1.0,4.0,3
8740,1986.0,2005-08-16,0.0,15161.0,7251.0,2.0,1.0,4.0,3
8741,1987.0,2014-12-19,1.0,37353.0,500.0,2.0,1.0,4.0,3
8742,1975.0,2018-01-11,1.0,43746.0,10511.0,2.0,2.0,4.0,3
8743,1975.0,2001-04-09,0.0,11553.0,500.0,1.0,1.0,2.0,3
8744,1973.0,2010-03-02,2.0,49476.0,500.0,1.0,1.0,3.0,3
8745,1966.0,1999-02-23,1.0,52835.0,15261.0,1.0,2.0,4.0,3
8746,1973.0,2001-03-15,1.0,41869.0,26512.0,2.0,1.0,4.0,3
8747,1974.0,2011-12-13,0.0,48860.0,500.0,2.0,1.0,5.0,3
8748,1986.0,2010-12-16,1.0,22315.0,416.0,1.0,2.0,3.0,3
8749,1988.0,1999-11-03,1.0,760.0,5727.0,2.0,2.0,3.0,3
8750,1977.0,2009-09-10,0.0,28537.0,14267.0,1.0,4.0,1.0,3
8751,1964.0,2000-07-13,1.0,170958.0,16184.0,1.0,3.0,3.0,4
8752,1993.0,2015-12-26,0.0,45058.0,8325.0,2.0,1.0,4.0,3
8753,1987.0,2008-08-26,0.0,51368.0,9412.0,1.0,1.0,4.0,3
8754,1980.0,1999-03-01,0.0,51788.0,5999.0,1.0,1.0,4.0,3
8755,1981.0,1999-09-17,1.0,37797.0,30054.0,2.0,2.0,4.0,3
8756,1983.0,2011-08-17,0.0,14776.0,500.0,1.0,4.0,4.0,3
8757,1970.0,2012-12-23,0.0,157637.0,505053.0,1.0,1.0,4.0,4
8758,1993.0,2015-12-13,0.0,27457.0,500.0,2.0,1.0,2.0,3
8759,1964.0,2013-09-29,0.0,20238.0,13464.0,2.0,2.0,4.0,3
8760,1980.0,2006-08-08,0.0,22251.0,500.0,2.0,4.0,3.0,3
8761,1976.0,2003-08-01,1.0,7504039.0,500.0,2.0,1.0,5.0,4
8762,1975.0,1997-08-28,0.0,51123.0,9134.0,1.0,2.0,4.0,4
8763,1968.0,2004-04-10,0.0,17605.0,6976.0,1.0,1.0,3.0,3
8764,1970.0,2015-05-25,1.0,186291.0,6124.0,1.0,3.0,5.0,3
8765,1971.0,1997-07-11,0.0,85514.0,22803.0,1.0,1.0,4.0,4
8766,1981.0,2007-11-21,0.0,21865.0,467.0,1.0,1.0,4.0,3
8767,1982.0,2011-11-08,0.0,44045.0,8315.0,1.0,1.0,3.0,3
8768,1979.0,2014-01-25,0.0,60925.0,20176.0,2.0,1.0,4.0,3
8769,1996.0,2010-04-15,1.0,47129.0,9767.0,1.0,1.0,4.0,3
8770,1991.0,2016-06-03,1.0,11904.0,500.0,2.0,4.0,3.0,3
8771,1991.0,2007-11-23,0.0,25889.0,500.0,2.0,2.0,2.0,3
8772,1975.0,2002-06-30,0.0,48520.0,500.0,2.0,1.0,4.0,3
8773,1971.0,2006-12-26,2.0,22586.0,18635.0,1.0,1.0,4.0,3
8774,1971.0,2015-09-08,2.0,381344.0,29268.0,2.0,4.0,2.0,4
8775,1988.0,2005-01-03,0.0,30386.0,9679.0,2.0,1.0,4.0,3
8776,1982.0,2018-01-11,0.0,11601.0,500.0,1.0,2.0,3.0,3
8777,1989.0,2011-01-05,0.0,27500.0,10037.0,2.0,3.0,4.0,3
8778,1976.0,2018-01-11,1.0,11481.0,4199.0,1.0,2.0,4.0,3
8779,1974.0,2009-11-05,2.0,67321.0,6659.0,2.0,1.0,4.0,3
8780,1985.0,2008-07-04,0.0,18080.0,9371.0,1.0,1.0,4.0,3
8781,1979.0,2018-01-11,0.0,13624.0,500.0,2.0,2.0,2.0,3
8782,1975.0,2011-10-15,0.0,25824.0,500.0,2.0,1.0,4.0,3
8783,1972.0,1990-09-14,0.0,21657.0,500.0,2.0,1.0,2.0,3
8784,1976.0,2005-07-03,0.0,31098.0,12427.0,2.0,3.0,4.0,3
8785,1993.0,2011-08-22,1.0,45338.0,11848.0,2.0,1.0,4.0,3
8786,1977.0,2002-06-08,0.0,44372.0,21474.0,1.0,1.0,4.0,3
8787,1981.0,2015-06-10,0.0,170251.0,21192.0,1.0,1.0,4.0,4
8788,1983.0,2017-10-14,1.0,24456.0,1301.0,2.0,2.0,2.0,3
8789,1980.0,2011-02-20,0.0,29122.0,500.0,1.0,4.0,2.0,3
8790,1976.0,2018-01-11,3.0,36325.0,42.0,2.0,2.0,5.0,1
8791,1994.0,2013-08-30,0.0,32185.0,500.0,2.0,4.0,4.0,3
8792,1965.0,2003-12-04,1.0,22787.0,500.0,1.0,1.0,4.0,3
8793,1973.0,2004-11-22,0.0,26202.0,35088.0,2.0,2.0,4.0,3
8794,1980.0,2013-01-31,0.0,81701.0,500.0,2.0,1.0,4.0,3
8795,1970.0,2008-11-10,0.0,1233109.0,27697.0,1.0,1.0,4.0,4
8796,1969.0,1996-06-08,0.0,374350.0,500.0,1.0,2.0,4.0,2
8797,1983.0,2004-11-30,0.0,3470.0,500.0,2.0,1.0,4.0,3
8798,1993.0,2008-12-23,0.0,197328.0,5496.0,2.0,1.0,4.0,4
8799,1973.0,2015-06-22,2.0,38410.0,500.0,2.0,1.0,3.0,4
8800,1977.0,2007-12-27,0.0,34079.0,12531.0,1.0,2.0,4.0,3
8801,1985.0,2011-03-24,0.0,6154.0,1693.0,2.0,1.0,3.0,3
8802,1999.0,2017-12-19,0.0,22783.0,500.0,2.0,1.0,4.0,3
8803,1991.0,2011-08-19,0.0,44479.0,6500.0,2.0,1.0,4.0,3
8804,1984.0,2011-08-15,0.0,25037.0,15793.0,2.0,2.0,4.0,6
8805,1989.0,2007-09-21,0.0,39816.0,4201.0,2.0,3.0,4.0,1
8806,1987.0,2007-08-15,0.0,47691.0,500.0,2.0,1.0,4.0,3
8807,1978.0,2018-01-11,0.0,44083.0,13108.0,2.0,2.0,1.0,3
8808,1978.0,2006-11-06,0.0,62363.0,9219.0,2.0,1.0,4.0,3
8809,1975.0,1996-01-04,2.0,29260.0,500.0,1.0,4.0,2.0,3
8810,1982.0,2015-05-26,0.0,24794.0,4605.0,2.0,1.0,2.0,3
8811,1980.0,2013-03-07,0.0,32114.0,4157.0,2.0,1.0,4.0,3
8812,1994.0,2018-01-11,0.0,33564.0,10966.0,2.0,1.0,4.0,1
8813,1971.0,2006-04-24,0.0,43613.0,6532.0,1.0,2.0,2.0,3
8814,1990.0,2005-03-26,0.0,42741.0,500.0,2.0,1.0,5.0,3
8815,1982.0,2002-10-06,1.0,367853.0,500.0,2.0,1.0,4.0,4
8816,1991.0,2014-07-27,1.0,15731.0,15363.0,1.0,1.0,4.0,3
8817,1994.0,2010-03-17,0.0,77677.0,27547.0,2.0,2.0,4.0,3
8818,1994.0,2014-10-13,0.0,15423.0,13962.0,2.0,1.0,4.0,3
8819,1978.0,2015-05-18,0.0,30632.0,18537.0,1.0,2.0,4.0,3
8820,1986.0,2018-01-11,0.0,31033.0,10757.0,2.0,1.0,4.0,3
8821,1984.0,2018-01-11,0.0,29447.0,500.0,2.0,1.0,4.0,7
8822,1982.0,2013-05-10,0.0,21059.0,500.0,1.0,2.0,3.0,3
8823,1987.0,2008-05-20,1.0,22083.0,500.0,1.0,1.0,2.0,3
8824,1979.0,2009-05-07,0.0,186932.0,97970.0,1.0,1.0,4.0,3
8825,1989.0,2003-04-24,0.0,21968.0,11534.0,2.0,2.0,4.0,3
8826,1981.0,2006-09-22,0.0,17899.0,500.0,2.0,1.0,4.0,3
8827,1990.0,2017-09-23,0.0,40879.0,500.0,1.0,4.0,5.0,3
8828,1982.0,1998-04-04,0.0,25720.0,9831.0,1.0,2.0,2.0,3
8829,1980.0,2017-04-12,2.0,47281.0,15724.0,1.0,2.0,4.0,3
8830,1988.0,2013-12-18,0.0,6974.0,19212.0,2.0,2.0,2.0,3
8831,1974.0,2011-03-21,0.0,77649.0,500.0,1.0,1.0,3.0,3
8832,1981.0,2001-02-13,1.0,15605.0,500.0,2.0,4.0,4.0,3
8833,1991.0,2009-04-26,0.0,18400.0,500.0,1.0,1.0,4.0,3
8834,1977.0,1996-09-28,0.0,65928.0,254073.0,1.0,1.0,4.0,4
8835,1976.0,2011-08-18,0.0,29240.0,9182.0,1.0,2.0,4.0,3
8836,1972.0,2017-03-09,0.0,30120.0,10320.0,1.0,1.0,4.0,3
8837,1980.0,2009-05-14,0.0,16837.0,1764.0,2.0,1.0,4.0,3
8838,1968.0,2011-03-14,2.0,15060.0,20393.0,1.0,2.0,2.0,3
8839,1973.0,2009-11-23,0.0,28012.0,500.0,1.0,1.0,1.0,12
8840,1976.0,2003-04-04,1.0,38917.0,15972.0,1.0,1.0,4.0,3
8841,1979.0,2012-03-20,0.0,17288.0,500.0,2.0,1.0,2.0,3
8842,1979.0,2009-10-29,0.0,44136.0,9692.0,2.0,1.0,5.0,3
8843,1972.0,2005-10-28,0.0,52629.0,20137.0,2.0,2.0,4.0,3
8844,1985.0,2012-02-24,1.0,15596.0,4129.0,2.0,1.0,4.0,3
8845,1973.0,2013-09-12,0.0,20661.0,14023.0,2.0,1.0,4.0,3
8846,1981.0,2013-05-19,2.0,15132.0,9618.0,1.0,3.0,5.0,3
8847,1974.0,2010-10-09,1.0,10316.0,500.0,2.0,3.0,3.0,6
8848,1976.0,2009-07-01,1.0,20930.0,8018.0,2.0,1.0,4.0,3
8849,1985.0,2007-07-13,0.0,20324.0,9399.0,1.0,1.0,4.0,3
8850,1975.0,1999-05-26,0.0,27004.0,2015.0,1.0,2.0,4.0,3
8851,1983.0,2004-03-02,0.0,14773.0,12524.0,2.0,1.0,3.0,3
8852,1969.0,2007-11-05,0.0,102503.0,500.0,1.0,1.0,4.0,3
8853,1980.0,1998-12-18,0.0,45590.0,1266.0,1.0,1.0,4.0,3
8854,1978.0,2003-12-27,1.0,40825.0,26493.0,1.0,1.0,4.0,3
8855,1971.0,2014-08-21,0.0,55752.0,11062.0,1.0,1.0,2.0,2
8856,1970.0,1998-10-19,0.0,101172.0,500.0,2.0,2.0,4.0,4
8857,1992.0,2018-02-14,0.0,15836.0,13291.0,2.0,2.0,4.0,3
8858,1968.0,2010-07-23,0.0,47381.0,386.0,1.0,1.0,4.0,3
8859,1996.0,2018-01-11,0.0,15240.0,12981.0,2.0,1.0,4.0,2
8860,1989.0,2010-12-20,0.0,0.0,13420.0,1.0,1.0,2.0,3
8861,1982.0,2010-08-14,0.0,16425.0,13108.0,2.0,1.0,4.0,3
8862,1974.0,2000-11-30,0.0,25088.0,500.0,1.0,1.0,1.0,3
8863,1977.0,2012-07-21,0.0,29317.0,38836.0,2.0,3.0,1.0,3
8864,1993.0,2012-02-25,1.0,48855.0,500.0,1.0,1.0,2.0,3
8865,1982.0,1999-07-16,0.0,36550.0,500.0,2.0,1.0,2.0,9
8866,1984.0,2010-04-03,0.0,19358.0,16354.0,2.0,4.0,2.0,3
8867,1980.0,2010-05-30,2.0,32301.0,500.0,1.0,4.0,4.0,5
8868,1977.0,2010-10-12,1.0,28778.0,4708.0,1.0,2.0,3.0,3
8869,1978.0,1999-04-06,0.0,49113.0,500.0,1.0,1.0,4.0,3
8870,1983.0,2002-06-27,0.0,31761.0,500.0,1.0,1.0,2.0,3
8871,1972.0,2000-04-17,0.0,61710.0,500.0,2.0,1.0,4.0,3
8872,1985.0,2010-10-23,0.0,22669.0,1753.0,1.0,2.0,2.0,3
8873,1977.0,2012-11-23,1.0,66121.0,500.0,2.0,2.0,2.0,3
8874,1980.0,2001-08-16,2.0,40642.0,500.0,2.0,2.0,3.0,3
8875,1982.0,2018-01-11,0.0,43184.0,25658.0,2.0,1.0,4.0,3
8876,1976.0,2013-05-20,2.0,36800.0,771.0,1.0,4.0,2.0,3
8877,1982.0,2009-10-31,0.0,15284.0,14293.0,1.0,4.0,4.0,3
8878,1992.0,2015-12-16,0.0,4984.0,1821.0,2.0,1.0,2.0,3
8879,1967.0,2002-04-05,1.0,35536.0,56554.0,2.0,3.0,1.0,3
8880,1970.0,2015-07-30,4.0,145770.0,271922.0,1.0,2.0,2.0,4
8881,1965.0,1998-02-12,0.0,181451.0,41221.0,1.0,4.0,2.0,4
8882,1996.0,2009-07-13,0.0,18721.0,30183.0,2.0,1.0,2.0,3
8883,1982.0,2002-12-03,0.0,20499.0,2888.0,2.0,1.0,3.0,3
8884,1976.0,2018-01-11,0.0,28688.0,113.0,1.0,2.0,4.0,3
8885,1994.0,2018-01-11,0.0,17377.0,13647.0,2.0,1.0,4.0,3
8886,1996.0,2017-03-24,1.0,15746.0,63238.0,1.0,2.0,4.0,3
8887,1982.0,2014-06-05,2.0,29853.0,3972.0,2.0,1.0,4.0,3
8888,1963.0,1999-03-08,1.0,40122.0,20344.0,2.0,2.0,1.0,3
8889,1984.0,2015-07-29,1.0,50450.0,500.0,1.0,2.0,4.0,3
8890,1986.0,2012-05-09,0.0,88586.0,500.0,2.0,1.0,5.0,3
8891,1970.0,2005-01-05,0.0,29318.0,500.0,2.0,1.0,4.0,3
8892,1972.0,2005-03-18,1.0,46711.0,8753.0,2.0,1.0,4.0,3
8893,1981.0,2003-07-27,1.0,21384.0,500.0,2.0,1.0,4.0,1
8894,1983.0,2004-05-14,0.0,57776.0,11438.0,2.0,1.0,4.0,3
8895,1986.0,2014-10-27,0.0,28419.0,500.0,1.0,2.0,2.0,1
8896,1974.0,2018-01-08,0.0,15795.0,12.0,2.0,2.0,4.0,3
8897,1984.0,2011-03-27,1.0,29012.0,500.0,1.0,2.0,3.0,3
8898,1970.0,2016-05-14,1.0,176422.0,21911.0,1.0,3.0,2.0,4
8899,1991.0,2015-08-03,2.0,359412.0,11118.0,2.0,1.0,3.0,4
8900,1988.0,2009-12-02,1.0,47256.0,500.0,1.0,2.0,2.0,3
8901,1989.0,2014-06-12,0.0,57203.0,10185.0,2.0,1.0,4.0,3
8902,1975.0,2017-10-23,0.0,21389.0,20458.0,1.0,2.0,2.0,3
8903,1987.0,2010-03-30,0.0,22785.0,500.0,2.0,4.0,4.0,3
8904,1985.0,2013-09-07,0.0,51951.0,53256.0,2.0,2.0,4.0,3
8905,1970.0,2018-01-11,0.0,19584.0,1641.0,1.0,1.0,3.0,3
8906,1993.0,2018-01-11,0.0,20769.0,500.0,2.0,1.0,4.0,6
8907,1980.0,2000-05-28,1.0,173258.0,19238.0,2.0,2.0,4.0,4
