ip_id,prov
5786,สมุทรปราการ                             
5787,ตาก                                     
5788,ชลบุรี                                  
5789,ระยอง                                   
5793,เพชรบูรณ์                               
5794,ยโสธร                                   
5797,พิษณุโลก                                
5797,หนองบัวลำภู                             
5798,ตาก                                     
5799,สมุทรสาคร                               
5800,ปัตตานี                                 
5801,นครนายก                                 
5801,สิงห์บุรี                               
5801,สุรินทร์                                
5802,ตาก                                     
5808,ลำปาง                                   
5808,แม่ฮ่องสอน                              
5809,นครราชสีมา                              
5812,พังงา                                   
5812,สิงห์บุรี                               
5815,นครราชสีมา                              
5815,นนทบุรี                                 
5818,พังงา                                   
5821,หนองบัวลำภู                             
5823,มุกดาหาร                                
5824,ตรัง                                    
5824,สุราษฎร์ธานี                            
5829,แม่ฮ่องสอน                              
5831,นครปฐม                                  
5831,นราธิวาส                                
5831,เชียงราย                                
5835,ตราด                                    
5836,อุตรดิตถ์                               
5838,ปราจีนบุรี                              
5840,ตาก                                     
5844,ระนอง                                   
5845,ปัตตานี                                 
5845,ลำปาง                                   
5846,นครพนม                                  
5847,หนองบัวลำภู                             
5850,ลำพูน                                   
5850,แม่ฮ่องสอน                              
5851,นครพนม                                  
5851,มุกดาหาร                                
5851,หนองบัวลำภู                             
5852,สมุทรปราการ                             
5858,ปราจีนบุรี                              
5859,นครปฐม                                  
5860,ตาก                                     
5861,บุรีรัมย์                               
5864,กำแพงเพชร                               
5868,สมุทรปราการ                             
5868,หนองบัวลำภู                             
5870,ตราด                                    
5871,นครนายก                                 
5871,นครราชสีมา                              
5872,สุรินทร์                                
5872,อุตรดิตถ์                               
5873,มุกดาหาร                                
5875,ปราจีนบุรี                              
5876,นนทบุรี                                 
5880,พิษณุโลก                                
5880,สุรินทร์                                
5881,เพชรบูรณ์                               
5882,ระนอง                                   
5884,ชลบุรี                                  
5884,สุรินทร์                                
5885,กาฬสินธุ์                               
5886,นราธิวาส                                
5886,หนองบัวลำภู                             
5887,ตาก                                     
5890,บึงกาฬ                                  
5892,ปัตตานี                                 
5892,อุตรดิตถ์                               
5893,พะเยา                                   
5896,ลำพูน                                   
5897,พิษณุโลก                                
5898,กำแพงเพชร                               
5898,สมุทรสาคร                               
5899,นครพนม                                  
5901,ลำปาง                                   
5902,นครปฐม                                  
5905,ตาก                                     
5906,ชลบุรี                                  
5907,นครนายก                                 
5907,ราชบุรี                                 
5907,อ่างทอง                                 
5908,กำแพงเพชร                               
5908,ปราจีนบุรี                              
5908,เชียงราย                                
5912,ราชบุรี                                 
5915,นครราชสีมา                              
5915,ปัตตานี                                 
5915,สุรินทร์                                
5916,ระยอง                                   
5918,พังงา                                   
5922,อุดรธานี                                
5923,นครราชสีมา                              
5924,สุราษฎร์ธานี                            
5925,หนองบัวลำภู                             
5926,เชียงราย                                
5926,เพชรบูรณ์                               
5928,ระนอง                                   
5929,กำแพงเพชร                               
5930,กำแพงเพชร                               
5930,นนทบุรี                                 
5931,ราชบุรี                                 
5933,กำแพงเพชร                               
5934,นครปฐม                                  
5938,ราชบุรี                                 
5942,ขอนแก่น                                 
5944,ปัตตานี                                 
5946,แม่ฮ่องสอน                              
5954,สุรินทร์                                
5955,ปราจีนบุรี                              
5959,กาฬสินธุ์                               
5959,เพชรบูรณ์                               
5964,ลำปาง                                   
5964,สระแก้ว                                 
5965,นครพนม                                  
5967,มุกดาหาร                                
5967,สมุทรสาคร                               
5968,มุกดาหาร                                
5969,สุราษฎร์ธานี                            
5970,สมุทรสาคร                               
5971,สิงห์บุรี                               
5974,สระแก้ว                                 
5976,พิษณุโลก                                
5977,พังงา                                   
5977,อุดรธานี                                
5977,แม่ฮ่องสอน                              
5980,ระยอง                                   
5981,สมุทรสาคร                               
5982,ยโสธร                                   
5984,สมุทรปราการ                             
5985,นครปฐม                                  
5985,พังงา                                   
5986,ปราจีนบุรี                              
5986,อ่างทอง                                 
5987,ภูเก็ต                                  
5989,นครพนม                                  
5990,ราชบุรี                                 
5990,สิงห์บุรี                               
5992,เพชรบูรณ์                               
5994,นครปฐม                                  
5995,สระแก้ว                                 
5996,เชียงราย                                
5997,อุดรธานี                                
5998,ตาก                                     
5999,สมุทรปราการ                             
6000,ตรัง                                    
6000,ราชบุรี                                 
6004,พะเยา                                   
6004,ระนอง                                   
6004,ระยอง                                   
6005,ปราจีนบุรี                              
6006,ลำพูน                                   
6009,ตาก                                     
6009,นราธิวาส                                
6013,บุรีรัมย์                               
6017,อุดรธานี                                
6018,นครราชสีมา                              
6019,มุกดาหาร                                
6020,ปทุมธานี                                
6025,สระแก้ว                                 
6033,ภูเก็ต                                  
6034,สระแก้ว                                 
6037,พิษณุโลก                                
6037,สมุทรสาคร                               
6037,สระแก้ว                                 
6038,ตาก                                     
6038,เชียงราย                                
6039,ตราด                                    
6039,ระยอง                                   
6039,ราชบุรี                                 
6043,เชียงราย                                
6045,กระบี่                                  
6045,ตรัง                                    
6048,พังงา                                   
6048,มุกดาหาร                                
6050,นครราชสีมา                              
6050,พิษณุโลก                                
6050,อุดรธานี                                
6051,ชลบุรี                                  
6052,นราธิวาส                                
6052,อุตรดิตถ์                               
6053,ตรัง                                    
6057,ลำปาง                                   
6060,กาฬสินธุ์                               
6060,เชียงราย                                
6064,ตราด                                    
6065,นนทบุรี                                 
6065,พิษณุโลก                                
6068,ตราด                                    
6069,นครนายก                                 
6070,กระบี่                                  
6072,นครราชสีมา                              
6072,เชียงราย                                
6075,นครราชสีมา                              
6077,นครปฐม                                  
6079,ระยอง                                   
6080,สระแก้ว                                 
6080,แม่ฮ่องสอน                              
6083,ระนอง                                   
6083,เชียงราย                                
6084,อุตรดิตถ์                               
6085,พิษณุโลก                                
6085,ระนอง                                   
6088,นครปฐม                                  
6088,ลำปาง                                   
6093,ชลบุรี                                  
6094,กาฬสินธุ์                               
6096,ลำพูน                                   
6096,สมุทรปราการ                             
6097,ปราจีนบุรี                              
6100,นนทบุรี                                 
6102,นครราชสีมา                              
6102,ปัตตานี                                 
6105,นครพนม                                  
6107,ภูเก็ต                                  
6108,นครปฐม                                  
6109,กาฬสินธุ์                               
6111,พิษณุโลก                                
6112,สิงห์บุรี                               
6122,บึงกาฬ                                  
6125,บุรีรัมย์                               
6125,ลำพูน                                   
6134,หนองบัวลำภู                             
6135,กำแพงเพชร                               
6137,กำแพงเพชร                               
6138,อุตรดิตถ์                               
6139,สมุทรปราการ                             
6139,แม่ฮ่องสอน                              
6141,นครพนม                                  
6141,สุราษฎร์ธานี                            
6147,เชียงราย                                
6148,นครพนม                                  
6148,ภูเก็ต                                  
6148,ลำพูน                                   
6149,ตราด                                    
6152,นครราชสีมา                              
6152,ลำพูน                                   
6153,สมุทรปราการ                             
6155,ตรัง                                    
6158,ราชบุรี                                 
6159,บุรีรัมย์                               
6160,ปัตตานี                                 
6162,พะเยา                                   
6166,กระบี่                                  
6166,นครปฐม                                  
6168,นราธิวาส                                
6170,กำแพงเพชร                               
6170,สิงห์บุรี                               
6173,สระแก้ว                                 
6176,เชียงราย                                
6179,นครพนม                                  
6180,ตราด                                    
6181,ชลบุรี                                  
6181,บึงกาฬ                                  
6183,นครราชสีมา                              
6184,ระนอง                                   
6185,ขอนแก่น                                 
6188,ปทุมธานี                                
6190,ภูเก็ต                                  
6191,ระยอง                                   
6193,ราชบุรี                                 
6194,ตรัง                                    
6194,อ่างทอง                                 
6196,กำแพงเพชร                               
6196,พะเยา                                   
6198,ราชบุรี                                 
6198,แม่ฮ่องสอน                              
6199,ชลบุรี                                  
6199,สุราษฎร์ธานี                            
6205,อ่างทอง                                 
6206,อุดรธานี                                
6209,ลำพูน                                   
6209,เชียงราย                                
6211,สมุทรสาคร                               
6212,บุรีรัมย์                               
6213,สมุทรปราการ                             
6214,กระบี่                                  
6214,พังงา                                   
6214,ลำปาง                                   
6217,หนองบัวลำภู                             
6218,สมุทรสาคร                               
6219,หนองบัวลำภู                             
6221,กาฬสินธุ์                               
6221,ตรัง                                    
6224,ราชบุรี                                 
6226,กระบี่                                  
6227,บึงกาฬ                                  
6228,นครนายก                                 
6228,นครพนม                                  
6231,ตราด                                    
6232,สุราษฎร์ธานี                            
6236,ยโสธร                                   
6237,บึงกาฬ                                  
6240,ตรัง                                    
6240,มุกดาหาร                                
6241,นครพนม                                  
6241,สระแก้ว                                 
6242,แม่ฮ่องสอน                              
6245,บึงกาฬ                                  
6248,บุรีรัมย์                               
6248,ลำพูน                                   
6250,สุราษฎร์ธานี                            
6254,สมุทรปราการ                             
6257,นครปฐม                                  
6257,อ่างทอง                                 
6261,กระบี่                                  
6261,ปราจีนบุรี                              
6261,ปัตตานี                                 
6264,ตรัง                                    
6264,ปราจีนบุรี                              
6265,นครราชสีมา                              
6267,นนทบุรี                                 
6267,แม่ฮ่องสอน                              
6269,ยโสธร                                   
6270,นครราชสีมา                              
6272,ยโสธร                                   
6274,อุตรดิตถ์                               
6275,พะเยา                                   
6276,ราชบุรี                                 
6277,กำแพงเพชร                               
6279,นราธิวาส                                
6279,สุราษฎร์ธานี                            
6282,นครนายก                                 
6284,กระบี่                                  
6285,ตาก                                     
6289,สิงห์บุรี                               
6291,ปทุมธานี                                
6291,แม่ฮ่องสอน                              
6292,หนองบัวลำภู                             
6293,ขอนแก่น                                 
6294,ตราด                                    
6295,ขอนแก่น                                 
6297,นครนายก                                 
6297,สมุทรสาคร                               
6297,เชียงราย                                
6298,บึงกาฬ                                  
6302,สุรินทร์                                
6304,ปัตตานี                                 
6306,หนองบัวลำภู                             
6306,อุตรดิตถ์                               
6310,หนองบัวลำภู                             
6312,นครนายก                                 
6315,อุตรดิตถ์                               
6317,ขอนแก่น                                 
6317,ระยอง                                   
6317,เพชรบูรณ์                               
6318,หนองบัวลำภู                             
6321,ระนอง                                   
6323,พะเยา                                   
6323,ระยอง                                   
6323,สระแก้ว                                 
6325,นครนายก                                 
6326,ตาก                                     
6326,นนทบุรี                                 
6327,ยโสธร                                   
6328,นนทบุรี                                 
6329,อ่างทอง                                 
6331,ตรัง                                    
6331,นครปฐม                                  
6333,อุตรดิตถ์                               
6334,กาฬสินธุ์                               
6334,ลำพูน                                   
6338,สมุทรปราการ                             
6339,สุรินทร์                                
6341,อุตรดิตถ์                               
6345,ระนอง                                   
6346,ชลบุรี                                  
6346,สระแก้ว                                 
6346,แม่ฮ่องสอน                              
6350,อ่างทอง                                 
6358,ตาก                                     
6359,กระบี่                                  
6359,ตรัง                                    
6361,นครราชสีมา                              
6361,สุรินทร์                                
6362,กทม.                                    
6365,กทม.                                    
6368,ชลบุรี                                  
6372,กทม.                                    
6373,ชลบุรี                                  
6391,ชลบุรี                                  
6402,กทม.                                    
6404,กทม.                                    
6407,ระยอง                                   
6409,นครราชสีมา                              
6425,สมุทรปราการ                             
6428,กทม.                                    
6432,ภูเก็ต                                  
6454,กทม.                                    
6457,ปทุมธานี                                
6459,ชลบุรี                                  
6461,นครศรีธรรมราช                           
6469,นครปฐม                                  
6473,นนทบุรี                                 
6481,พระนครศรีอยุธยา                         
6482,สมุทรปราการ                             
6487,กทม.                                    
6491,พระนครศรีอยุธยา                         
6492,กทม.                                    
6495,กทม.                                    
6502,ชลบุรี                                  
6514,กทม.                                    
6515,กทม.                                    
6519,ชลบุรี                                  
6532,ปทุมธานี                                
6533,กทม.                                    
6535,สงขลา                                   
6539,ปทุมธานี                                
6542,สุราษฎร์ธานี                            
6550,ปทุมธานี                                
6556,ชุมพร                                   
6557,กทม.                                    
6565,กทม.                                    
6572,กทม.                                    
6577,ราชบุรี                                 
6579,กทม.                                    
6581,กทม.                                    
6584,นนทบุรี                                 
6589,อุบลราชธานี                             
6591,กทม.                                    
6601,กทม.                                    
6607,กทม.                                    
6609,ระยอง                                   
6619,กทม.                                    
6626,กทม.                                    
6629,กทม.                                    
6630,พิจิตร                                  
6632,กทม.                                    
6639,ร้อยเอ็ด                                
6649,ปราจีนบุรี                              
6665,นครสวรรค์                               
6670,กทม.                                    
6671,สมุทรปราการ                             
6677,ระยอง                                   
6686,กทม.                                    
6694,กทม.                                    
6701,อุดรธานี                                
6734,กทม.                                    
6737,สุราษฎร์ธานี                            
6745,ปทุมธานี                                
6747,กทม.                                    
6750,กทม.                                    
6759,กทม.                                    
6765,ขอนแก่น                                 
6771,นนทบุรี                                 
6780,กทม.                                    
6790,นนทบุรี                                 
6791,เชียงราย                                
6797,ปทุมธานี                                
6800,กทม.                                    
6809,กทม.                                    
6820,กทม.                                    
6822,ชลบุรี                                  
6825,นนทบุรี                                 
6834,กทม.                                    
6850,กทม.                                    
6853,กทม.                                    
6858,กทม.                                    
6866,ปราจีนบุรี                              
6867,กทม.                                    
6871,ชลบุรี                                  
6876,กทม.                                    
6880,นครสวรรค์                               
6882,กทม.                                    
6889,พระนครศรีอยุธยา                         
6890,ชลบุรี                                  
6911,สกลนคร                                  
6918,กทม.                                    
6944,สุราษฎร์ธานี                            
6949,กทม.                                    
6955,พระนครศรีอยุธยา                         
6969,กทม.                                    
6973,สมุทรปราการ                             
6974,สุรินทร์                                
6983,ระยอง                                   
6985,ปราจีนบุรี                              
6994,ชลบุรี                                  
7000,ชลบุรี                                  
7020,สกลนคร                                  
7036,ตาก                                     
7038,ฉะเชิงเทรา                              
7040,กทม.                                    
7047,ระยอง                                   
7050,กทม.                                    
7054,กทม.                                    
7059,สมุทรปราการ                             
7062,กทม.                                    
7074,กทม.                                    
7076,ระยอง                                   
7081,กทม.                                    
7082,ร้อยเอ็ด                                
7087,กทม.                                    
7092,สงขลา                                   
7094,กทม.                                    
7096,กทม.                                    
7099,กทม.                                    
7103,ชลบุรี                                  
7111,ฉะเชิงเทรา                              
7124,ชลบุรี                                  
7129,ชลบุรี                                  
7130,ฉะเชิงเทรา                              
7136,สมุทรปราการ                             
7138,กทม.                                    
7149,กทม.                                    
7150,กทม.                                    
7171,สมุทรปราการ                             
7176,กทม.                                    
7178,กทม.                                    
7184,กทม.                                    
7193,หนองคาย                                 
7194,ระยอง                                   
7202,สมุทรปราการ                             
7203,กทม.                                    
7210,สมุทรปราการ                             
7214,สระบุรี                                 
7215,ฉะเชิงเทรา                              
7221,กทม.                                    
7224,กทม.                                    
7230,ปราจีนบุรี                              
7232,กทม.                                    
7239,ชลบุรี                                  
7245,นนทบุรี                                 
7247,กทม.                                    
7257,กทม.                                    
7273,กทม.                                    
7281,ชลบุรี                                  
7283,ขอนแก่น                                 
7286,ชลบุรี                                  
7288,สงขลา                                   
7297,สระบุรี                                 
7307,นครราชสีมา                              
7308,ตรัง                                    
7310,กทม.                                    
7315,ระยอง                                   
7317,กทม.                                    
7318,สมุทรปราการ                             
7324,สมุทรปราการ                             
7327,กทม.                                    
7334,เชียงใหม่                               
7335,กทม.                                    
7365,สงขลา                                   
7369,กทม.                                    
7370,ชลบุรี                                  
7396,ชลบุรี                                  
7407,กทม.                                    
7418,จันทบุรี                                
7420,กทม.                                    
7426,พระนครศรีอยุธยา                         
7461,ชลบุรี                                  
7463,พระนครศรีอยุธยา                         
7475,กทม.                                    
7478,น่าน                                    
7480,กทม.                                    
7495,จันทบุรี                                
7497,ชลบุรี                                  
7499,กทม.                                    
7512,กทม.                                    
7515,ปทุมธานี                                
7564,เชียงใหม่                               
7566,สมุทรปราการ                             
7572,กทม.                                    
7580,สุพรรณบุรี                              
7583,ชลบุรี                                  
7607,กทม.                                    
7614,ขอนแก่น                                 
7616,นครราชสีมา                              
7629,กทม.                                    
7635,กทม.                                    
7641,กทม.                                    
7643,กทม.                                    
7653,กทม.                                    
7658,กทม.                                    
7660,สุรินทร์                                
7662,อุดรธานี                                
7663,ปทุมธานี                                
7664,ปราจีนบุรี                              
7668,นนทบุรี                                 
7675,สมุทรปราการ                             
7691,กทม.                                    
7694,ร้อยเอ็ด                                
7695,สุราษฎร์ธานี                            
7700,กทม.                                    
7702,ระยอง                                   
7709,สมุทรปราการ                             
7716,ศรีสะเกษ                                
7723,นครพนม                                  
7726,กทม.                                    
7745,อุดรธานี                                
7746,ชลบุรี                                  
7756,กทม.                                    
7758,กทม.                                    
7759,กทม.                                    
7763,กทม.                                    
7767,นครพนม                                  
7774,นนทบุรี                                 
7775,สระบุรี                                 
7785,กทม.                                    
7804,นนทบุรี                                 
7806,ระยอง                                   
7813,ปทุมธานี                                
7823,นครพนม                                  
7824,กทม.                                    
7834,ชลบุรี                                  
7850,ปราจีนบุรี                              
7854,นครปฐม                                  
7855,กทม.                                    
7856,ภูเก็ต                                  
7864,ระยอง                                   
7866,สมุทรปราการ                             
7869,ปราจีนบุรี                              
7882,กทม.                                    
7889,เลย                                     
7894,พิษณุโลก                                
7905,เชียงใหม่                               
7916,กทม.                                    
7931,เลย                                     
7939,ชลบุรี                                  
7951,ชลบุรี                                  
7953,กทม.                                    
7968,กทม.                                    
7975,ชลบุรี                                  
7976,สมุทรปราการ                             
7980,กทม.                                    
7986,กทม.                                    
7989,สมุทรปราการ                             
7991,กทม.                                    
7992,นนทบุรี                                 
8000,กทม.                                    
8004,ชลบุรี                                  
8020,ระยอง                                   
8034,เชียงราย                                
8040,สมุทรสาคร                               
8049,ตาก                                     
8051,ภูเก็ต                                  
8056,นครพนม                                  
8062,กทม.                                    
8069,ปทุมธานี                                
8071,นครพนม                                  
8074,ระยอง                                   
8079,กทม.                                    
8082,ปทุมธานี                                
8084,กทม.                                    
8087,กทม.                                    
8091,ฉะเชิงเทรา                              
8100,สระบุรี                                 
8104,ระยอง                                   
8128,กทม.                                    
8129,พิจิตร                                  
8130,กทม.                                    
8134,นนทบุรี                                 
8138,ชลบุรี                                  
8167,นนทบุรี                                 
8179,บึงกาฬ                                  
8186,กทม.                                    
8189,กทม.                                    
8214,ชลบุรี                                  
8221,ระยอง                                   
8224,กทม.                                    
8225,ฉะเชิงเทรา                              
8229,ฉะเชิงเทรา                              
8244,กทม.                                    
8246,นครพนม                                  
8252,กทม.                                    
8254,สระบุรี                                 
8262,นนทบุรี                                 
8265,ปทุมธานี                                
8271,กทม.                                    
8276,กทม.                                    
8283,สมุทรปราการ                             
8293,สมุทรปราการ                             
8294,นครสวรรค์                               
8295,นครนายก                                 
8302,กทม.                                    
8319,ระยอง                                   
8329,กทม.                                    
8332,ระยอง                                   
8345,กทม.                                    
8362,กทม.                                    
8372,ชลบุรี                                  
8383,นนทบุรี                                 
8387,ชลบุรี                                  
8403,กทม.                                    
8409,นนทบุรี                                 
8415,สมุทรปราการ                             
8420,กาฬสินธุ์                               
8422,กทม.                                    
8427,กทม.                                    
8434,พระนครศรีอยุธยา                         
8453,นราธิวาส                                
8467,ชลบุรี                                  
8468,กทม.                                    
8485,ปทุมธานี                                
8492,กทม.                                    
8494,กทม.                                    
8495,กทม.                                    
8508,ชลบุรี                                  
8526,นนทบุรี                                 
8529,กทม.                                    
8539,กาฬสินธุ์                               
8544,นครพนม                                  
8548,กทม.                                    
8560,ชลบุรี                                  
8588,ปทุมธานี                                
8589,ชลบุรี                                  
8590,สระบุรี                                 
8593,ชลบุรี                                  
8594,ฉะเชิงเทรา                              
8595,สมุทรปราการ                             
8597,ระยอง                                   
8603,กทม.                                    
8609,ปราจีนบุรี                              
8612,กทม.                                    
8617,กทม.                                    
8633,พังงา                                   
8638,สมุทรปราการ                             
8659,ฉะเชิงเทรา                              
8668,ชลบุรี                                  
8670,กทม.                                    
8673,กทม.                                    
8683,กทม.                                    
8693,ชัยภูมิ                                 
8716,ระยอง                                   
8717,กทม.                                    
8727,สงขลา                                   
8733,กทม.                                    
8740,กทม.                                    
8743,ชลบุรี                                  
8754,กทม.                                    
8755,ชลบุรี                                  
8756,ชลบุรี                                  
8762,สมุทรสาคร                               
8774,อุบลราชธานี                             
8775,กทม.                                    
8779,กทม.                                    
8784,กทม.                                    
8797,ปทุมธานี                                
8801,สมุทรปราการ                             
8807,สมุทรปราการ                             
8810,ปราจีนบุรี                              
8811,กทม.                                    
8819,ชลบุรี                                  
8826,ชลบุรี                                  
